row_id,year,region,region_norm,title,url,videoId,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,views_raw,views_is_missing,views_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5
163,2021,Canada,canada,CANADIAN COTTAGE GETAWAY with Family: Staying in Cabin in the Woods 🌲,https://youtu.be/TSHDz94q6h4,TSHDz94q6h4,True,1,False,17226,17226,False,2026-02-10,"[""canadian cottage getaway"", ""canadian cottage trip"", ""cottage getaway"", ""canadian cottage country"", ""cottage country ontario""]","canadian cottage getaway, canadian cottage trip, cottage getaway, canadian cottage country, cottage country ontario","canadian cottage getaway, canadian cottage trip, cottage getaway, canadian cottage country, cottage country ontario",canadian cottage getaway,canadian cottage trip,cottage getaway,canadian cottage country,cottage country ontario
164,2021,Germany,germany,"BERLIN TRAVEL GUIDE 🇩🇪 Top 10 Things to do in Berlin, Germany 🏛️",https://youtu.be/8UexMs423OU,8UexMs423OU,True,1,False,78210,78210,False,2026-02-10,"[""berlin"", ""berlin travel guide"", ""berlin germany"", ""things to do in berlin"", ""berlin travel""]","berlin, berlin travel guide, berlin germany, things to do in berlin, berlin travel","berlin, berlin travel guide, berlin germany, things to do in berlin, berlin travel",berlin,berlin travel guide,berlin germany,things to do in berlin,berlin travel
165,2021,Germany,germany,"LEIPZIG TRAVEL GUIDE 🇩🇪 Top 10 Things to do in Leipzig, Germany 😋",https://youtu.be/0y908qq8S0k,0y908qq8S0k,True,1,False,198650,198650,False,2026-02-10,"[""leipzig"", ""leipzig travel guide"", ""leipzig germany"", ""things to do in leipzig"", ""leipzig travel""]","leipzig, leipzig travel guide, leipzig germany, things to do in leipzig, leipzig travel","leipzig, leipzig travel guide, leipzig germany, things to do in leipzig, leipzig travel",leipzig,leipzig travel guide,leipzig germany,things to do in leipzig,leipzig travel
166,2021,Germany,germany,Visiting Germany's NORTHERNMOST WINE REGION! 🍇🍷 SAALE-UNSTRUT TRAVEL GUIDE,https://youtu.be/brrUvK_Z9us,brrUvK_Z9us,True,1,False,36595,36595,False,2026-02-10,"[""germany wine regions"", ""saale unstrut travel guide"", ""germanys northernmost wine region"", ""saale unstrut"", ""saale travel guide""]","germany wine regions, saale unstrut travel guide, germanys northernmost wine region, saale unstrut, saale travel guide","germany wine regions, saale unstrut travel guide, germanys northernmost wine region, saale unstrut, saale travel guide",germany wine regions,saale unstrut travel guide,germanys northernmost wine region,saale unstrut,saale travel guide
167,2021,Germany,germany,"QUEDLINBURG TRAVEL GUIDE 🇩🇪 Things to Do in Quedlinburg, Germany (Beautiful MEDIEVAL TOWN)",https://youtu.be/LHIgk0BgRQo,LHIgk0BgRQo,True,1,False,80645,80645,False,2026-02-10,"[""quedlinburg"", ""quedlinburg travel guide"", ""things to do in quedlinburg"", ""quedlinburg travel"", ""quedlinburg germany""]","quedlinburg, quedlinburg travel guide, things to do in quedlinburg, quedlinburg travel, quedlinburg germany","quedlinburg, quedlinburg travel guide, things to do in quedlinburg, quedlinburg travel, quedlinburg germany",quedlinburg,quedlinburg travel guide,things to do in quedlinburg,quedlinburg travel,quedlinburg germany
168,2021,Germany,germany,"BAVARIAN BEER & FOOD Tour in Munich, Germany 🥨 + Drinking in HOFBRÄUHAUS German Beer Hall!",https://youtu.be/IZLOnRkF-74,IZLOnRkF-74,True,1,False,97914,97914,False,2026-02-10,"[""munich beer"", ""german beer tour"", ""munich beer hall"", ""bavarian beer"", ""german beer""]","munich beer, german beer tour, munich beer hall, bavarian beer, german beer","munich beer, german beer tour, munich beer hall, bavarian beer, german beer",munich beer,german beer tour,munich beer hall,bavarian beer,german beer
169,2021,Germany,germany,"CELLE TRAVEL GUIDE: Things to do in Celle, Germany (German Castle + Unique German Food)",https://youtu.be/8CCI9f9No18,8CCI9f9No18,True,1,False,50375,50375,False,2026-02-10,"[""celle germany"", ""celle travel guide"", ""things to do in celle"", ""celle"", ""celle travel""]","celle germany, celle travel guide, things to do in celle, celle, celle travel","celle germany, celle travel guide, things to do in celle, celle, celle travel",celle germany,celle travel guide,things to do in celle,celle,celle travel
170,2021,Germany,germany,"LÜNEBURG TRAVEL GUIDE 😋 10 Things to do in Luneburg, Germany 🇩🇪",https://youtu.be/iHwPN1o7VrM,iHwPN1o7VrM,True,1,False,100440,100440,False,2026-02-10,"[""luneburg germany"", ""lüneburg"", ""luneburg travel guide"", ""things to do in luneburg"", ""luneburg""]","luneburg germany, lüneburg, luneburg travel guide, things to do in luneburg, luneburg","luneburg germany, lüneburg, luneburg travel guide, things to do in luneburg, luneburg",luneburg germany,lüneburg,luneburg travel guide,things to do in luneburg,luneburg
171,2021,Germany,germany,"HAMBURG TRAVEL GUIDE 🚢 Top 10 Things to do Hamburg, Germany on a 24 Hour Visit!",https://youtu.be/fwmA-2xIWT0,fwmA-2xIWT0,True,1,False,165909,165909,False,2026-02-10,"[""hamburg"", ""hamburg travel guide"", ""hamburg travel"", ""things to do in hamburg germany"", ""hamburg 24 hours""]","hamburg, hamburg travel guide, hamburg travel, things to do in hamburg germany, hamburg 24 hours","hamburg, hamburg travel guide, hamburg travel, things to do in hamburg germany, hamburg 24 hours",hamburg,hamburg travel guide,hamburg travel,things to do in hamburg germany,hamburg 24 hours
172,2021,Global,global,What's it Like to Travel in 2021?! ✈️🤔 | Our First INTERNATIONAL TRIP in 20 Months!,https://youtu.be/woaudDD-RUM,woaudDD-RUM,True,1,False,36565,36565,False,2026-02-10,"[""travel in 2021"", ""travel in 2021 coronavirus"", ""countries to travel in 2021"", ""where to travel in 2021"", ""travel in europe 2021""]","travel in 2021, travel in 2021 coronavirus, countries to travel in 2021, where to travel in 2021, travel in europe 2021","travel in 2021, travel in 2021 coronavirus, countries to travel in 2021, where to travel in 2021, travel in europe 2021",travel in 2021,travel in 2021 coronavirus,countries to travel in 2021,where to travel in 2021,travel in europe 2021
173,2021,Argentina,argentina,"Epic Argentine PIZZA TOUR in BUENOS AIRES, Argentina 🍕 Pizza CHALLENGE: 5 Pizzerias in 48 Hours!",https://youtu.be/sfO7kKaAAhE,sfO7kKaAAhE,True,1,False,153014,153014,False,2026-02-10,"[""pizza in buenos aires"", ""argentine pizza"", ""buenos aires pizza"", ""buenos aires pizzeria"", ""best pizza buenos aires""]","pizza in buenos aires, argentine pizza, buenos aires pizza, buenos aires pizzeria, best pizza buenos aires","pizza in buenos aires, argentine pizza, buenos aires pizza, buenos aires pizzeria, best pizza buenos aires",pizza in buenos aires,argentine pizza,buenos aires pizza,buenos aires pizzeria,best pizza buenos aires
174,2021,Argentina,argentina,Ultimate ARGENTINE BREAKFAST Food Tour in BUENOS AIRES! 🥐☕,https://youtu.be/pkMHjQ782yM,pkMHjQ782yM,True,1,False,99396,99396,False,2026-02-10,"[""breakfast in buenos aires"", ""argentine breakfast"", ""what to eat for breakfast in buenos aires"", ""breakfast"", ""buenos aires breakfast""]","breakfast in buenos aires, argentine breakfast, what to eat for breakfast in buenos aires, breakfast, buenos aires breakfast","breakfast in buenos aires, argentine breakfast, what to eat for breakfast in buenos aires, breakfast, buenos aires breakfast",breakfast in buenos aires,argentine breakfast,what to eat for breakfast in buenos aires,breakfast,buenos aires breakfast
175,2021,Argentina,argentina,"USHUAIA TRAVEL GUIDE 🛳️ Things to do in USHUAIA, Argentina 🇦🇷 The City at the End of the World!",https://youtu.be/QyYZWNQl8n8,QyYZWNQl8n8,True,1,False,269638,269638,False,2026-02-10,"[""ushuaia"", ""ushuaia argentina"", ""ushuaia travel guide"", ""things to do in ushuaia"", ""ushuaia argentina end of the world""]","ushuaia, ushuaia argentina, ushuaia travel guide, things to do in ushuaia, ushuaia argentina end of the world","ushuaia, ushuaia argentina, ushuaia travel guide, things to do in ushuaia, ushuaia argentina end of the world",ushuaia,ushuaia argentina,ushuaia travel guide,things to do in ushuaia,ushuaia argentina end of the world
176,2021,Argentina,argentina,LASAGNA & SORRENTINOS for Lunch 🍝 + Trip to the LAKESIDE VILLAGE of Tolhuin,https://youtu.be/_ssMO2dl8AQ,_ssMO2dl8AQ,True,1,False,14951,14951,False,2026-02-10,"[""argentine pasta"", ""argentine pastas"", ""pastas in argentina"", ""food in argentina"", ""ushuaia to tolhuin""]","argentine pasta, argentine pastas, pastas in argentina, food in argentina, ushuaia to tolhuin","argentine pasta, argentine pastas, pastas in argentina, food in argentina, ushuaia to tolhuin",argentine pasta,argentine pastas,pastas in argentina,food in argentina,ushuaia to tolhuin
177,2021,Argentina,argentina,POST OFFICE at End of the World 📮💌 Getting Stamps + Sending Postcards from USHUAIA,https://youtu.be/o46pE_9jeJM,o46pE_9jeJM,True,1,False,23969,23969,False,2026-02-10,"[""ushuaia end of the world"", ""end of the world post office"", ""post office end of the world"", ""post office tierra del fuego"", ""post office ushuaia""]","ushuaia end of the world, end of the world post office, post office end of the world, post office tierra del fuego, post office ushuaia","ushuaia end of the world, end of the world post office, post office end of the world, post office tierra del fuego, post office ushuaia",ushuaia end of the world,end of the world post office,post office end of the world,post office tierra del fuego,post office ushuaia
178,2021,Argentina,argentina,USHUAIA FOOD TOUR 🍽️😋 Where to EAT and What to Try in Ushuaia (Argentina’s Southernmost City),https://youtu.be/HxHb-Trfwh4,HxHb-Trfwh4,True,1,False,60366,60366,False,2026-02-10,"[""ushuaia food guide"", ""ushuaia food review"", ""ushuaia food"", ""ushuaia eats"", ""where to eat in ushuaia""]","ushuaia food guide, ushuaia food review, ushuaia food, ushuaia eats, where to eat in ushuaia","ushuaia food guide, ushuaia food review, ushuaia food, ushuaia eats, where to eat in ushuaia",ushuaia food guide,ushuaia food review,ushuaia food,ushuaia eats,where to eat in ushuaia
179,2021,Argentina,argentina,"Riding the Train at END of the WORLD 🚂🌎 Iconic RAILWAY JOURNEY in Ushuaia, Argentina",https://youtu.be/_OYWE5PGUQo,_OYWE5PGUQo,True,1,False,35643,35643,False,2026-02-10,"[""train at end of the world"", ""end of the world train"", ""ushuaia train"", ""end of world train"", ""ushuaia argentina end of the world""]","train at end of the world, end of the world train, ushuaia train, end of world train, ushuaia argentina end of the world","train at end of the world, end of the world train, ushuaia train, end of world train, ushuaia argentina end of the world",train at end of the world,end of the world train,ushuaia train,end of world train,ushuaia argentina end of the world
180,2021,Argentina,argentina,"Journey to USHUAIA 🚌 Bus from Punta Arenas, Ferry Ride & First Impressions of the END OF THE WORLD",https://youtu.be/YuCSxUUUuhI,YuCSxUUUuhI,True,1,False,44687,44687,False,2026-02-10,"[""chile to argentina ferry crossing"", ""ferry to ushuaia"", ""ferry crossing chile argentina"", ""ushuaia ferry"", ""punta arenas to ushuaia ferry""]","chile to argentina ferry crossing, ferry to ushuaia, ferry crossing chile argentina, ushuaia ferry, punta arenas to ushuaia ferry","chile to argentina ferry crossing, ferry to ushuaia, ferry crossing chile argentina, ushuaia ferry, punta arenas to ushuaia ferry",chile to argentina ferry crossing,ferry to ushuaia,ferry crossing chile argentina,ushuaia ferry,punta arenas to ushuaia ferry
181,2021,Chile,chile,"48 Hours PUNTA ARENAS Travel Guide 🇨🇱 Best Things To Do, Historic Ships, Seafood & More in Chile!",https://youtu.be/xsNIzsSYvG8,xsNIzsSYvG8,True,1,False,54059,54059,False,2026-02-10,"[""punta arenas"", ""punta arenas travel guide"", ""things to do in punta arenas"", ""punta arenas chile"", ""things to do in punta arenas chile""]","punta arenas, punta arenas travel guide, things to do in punta arenas, punta arenas chile, things to do in punta arenas chile","punta arenas, punta arenas travel guide, things to do in punta arenas, punta arenas chile, things to do in punta arenas chile",punta arenas,punta arenas travel guide,things to do in punta arenas,punta arenas chile,things to do in punta arenas chile
182,2021,Chile,chile,Feasting on CHILEAN SEAFOOD 🦀 (King Crab + Scallops + Ceviche!) + Travel Day to PUNTA ARENAS,https://youtu.be/5WhVNX2Xsj0,5WhVNX2Xsj0,True,1,False,21845,21845,False,2026-02-10,"[""chilean seafood"", ""punta arenas ceviche"", ""seafood in chile"", ""punta arenas seafood"", ""tasting chilean food""]","chilean seafood, punta arenas ceviche, seafood in chile, punta arenas seafood, tasting chilean food","chilean seafood, punta arenas ceviche, seafood in chile, punta arenas seafood, tasting chilean food",chilean seafood,punta arenas ceviche,seafood in chile,punta arenas seafood,tasting chilean food
183,2021,Canada,canada,KOREAN Street FOOD TOUR of Toronto's KOREATOWN 🇨🇦 7 Delicious Korean Dishes You Must Try!,https://youtu.be/qxcUda0AJvs,qxcUda0AJvs,True,1,False,57469,57469,False,2026-02-10,"[""korean food toronto"", ""korean food tour"", ""korean food"", ""korean street food"", ""korean street food tour""]","korean food toronto, korean food tour, korean food, korean street food, korean street food tour","korean food toronto, korean food tour, korean food, korean street food, korean street food tour",korean food toronto,korean food tour,korean food,korean street food,korean street food tour
184,2021,Chile,chile,Day Trip to Chile's TORRES DEL PAINE National Park 🇨🇱 The Most BEAUTIFUL PLACE in Chilean Patagonia?,https://youtu.be/5tZ-Xxvb_c0,5tZ-Xxvb_c0,True,1,False,100697,100697,False,2026-02-10,"[""torres del paine"", ""torres del paine chile"", ""torres del paine national park"", ""torres del paine tour"", ""travel to chilean patagonia""]","torres del paine, torres del paine chile, torres del paine national park, torres del paine tour, travel to chilean patagonia","torres del paine, torres del paine chile, torres del paine national park, torres del paine tour, travel to chilean patagonia",torres del paine,torres del paine chile,torres del paine national park,torres del paine tour,travel to chilean patagonia
185,2021,Chile,chile,"Trying CHILEAN DISHES (Salmon Ceviche & Corn Pie 🌽) + First Impressions of PUERTO NATALES, Chile",https://youtu.be/lbB-I6OhDMc,lbB-I6OhDMc,True,1,False,40424,40424,False,2026-02-10,"[""chilean dishes"", ""chilean ceviche"", ""chilean food"", ""chilean cuisine"", ""ceviche""]","chilean dishes, chilean ceviche, chilean food, chilean cuisine, ceviche","chilean dishes, chilean ceviche, chilean food, chilean cuisine, ceviche",chilean dishes,chilean ceviche,chilean food,chilean cuisine,ceviche
186,2021,Chile,chile,We're Going to CHILE! 🇦🇷🛂🇨🇱 Remote BORDER CROSSING from El Calafate to PUERTO NATALES,https://youtu.be/NiyWiYs47jo,NiyWiYs47jo,True,1,False,22896,22896,False,2026-02-10,"[""travel to chile"", ""el calafate to puerto natales"", ""travel to chilean patagonia"", ""chile travel"", ""bus to puerto natales""]","travel to chile, el calafate to puerto natales, travel to chilean patagonia, chile travel, bus to puerto natales","travel to chile, el calafate to puerto natales, travel to chilean patagonia, chile travel, bus to puerto natales",travel to chile,el calafate to puerto natales,travel to chilean patagonia,chile travel,bus to puerto natales
187,2021,Argentina,argentina,Scenic TREK to LAGUNA TORRE in El Chalten 🥾 This is the TREKKING CAPITAL of Patagonia!,https://youtu.be/TJZ-lgmwE2Q,TJZ-lgmwE2Q,True,1,False,41592,41592,False,2026-02-10,"[""laguna torre"", ""patagonia trekking"", ""laguna torre hike"", ""argentina patagonia"", ""laguna torre trek""]","laguna torre, patagonia trekking, laguna torre hike, argentina patagonia, laguna torre trek","laguna torre, patagonia trekking, laguna torre hike, argentina patagonia, laguna torre trek",laguna torre,patagonia trekking,laguna torre hike,argentina patagonia,laguna torre trek
188,2021,Argentina,argentina,EPIC Trekking in PATAGONIA 🥾 Hiking Mount FITZ ROY + Laguna de los Tres in El Chaltén!,https://youtu.be/V3sbqsXetEQ,V3sbqsXetEQ,True,1,False,44982,44982,False,2026-02-10,"[""trekking in patagonia"", ""trekking in argentina"", ""patagonia"", ""fitz roy"", ""argentina""]","trekking in patagonia, trekking in argentina, patagonia, fitz roy, argentina","trekking in patagonia, trekking in argentina, patagonia, fitz roy, argentina",trekking in patagonia,trekking in argentina,patagonia,fitz roy,argentina
189,2021,Argentina,argentina,FIRST IMPRESSIONS of El Chaltén 🇦🇷🚌 + Arriving in the TREKKING CAPITAL of Patagonia,https://youtu.be/wselXYT-3N0,wselXYT-3N0,True,1,False,17825,17825,False,2026-02-10,"[""el chalten"", ""el chalten argentina"", ""el calafate to el chalten"", ""bus to el chalten"", ""getting to el chalten""]","el chalten, el chalten argentina, el calafate to el chalten, bus to el chalten, getting to el chalten","el chalten, el chalten argentina, el calafate to el chalten, bus to el chalten, getting to el chalten",el chalten,el chalten argentina,el calafate to el chalten,bus to el chalten,getting to el chalten
190,2021,Global,global,Our TRAVEL SCRATCH MAP of the World 🌎 | How Many COUNTRIES Have We Travelled To as a Couple?!,https://youtu.be/Ov4L5t5hLZ4,Ov4L5t5hLZ4,True,1,False,34872,34872,False,2026-02-10,"[""travel scratch map"", ""my travel scratch map"", ""scratch map"", ""scratch map of the world"", ""scratch off map""]","travel scratch map, my travel scratch map, scratch map, scratch map of the world, scratch off map","travel scratch map, my travel scratch map, scratch map, scratch map of the world, scratch off map",travel scratch map,my travel scratch map,scratch map,scratch map of the world,scratch off map
191,2021,Argentina,argentina,What TO DO in EL CALAFATE (Aside from Visiting Glaciers!) 🥶 Ice Bar + Dinosaur Museum,https://youtu.be/w_KlzmtD9JA,w_KlzmtD9JA,True,1,False,31774,31774,False,2026-02-10,"[""el calafate"", ""el calafate what to do"", ""el calafate things to do"", ""el calafate attractions"", ""el calafate town""]","el calafate, el calafate what to do, el calafate things to do, el calafate attractions, el calafate town","el calafate, el calafate what to do, el calafate things to do, el calafate attractions, el calafate town",el calafate,el calafate what to do,el calafate things to do,el calafate attractions,el calafate town
192,2021,Argentina,argentina,"Perito Moreno Glacier ❄️ Hiking, Boardwalks & Scenic Views 🇦🇷 Los Glaciares National Park",https://youtu.be/8AS4edJMWQI,8AS4edJMWQI,True,1,False,26131,26131,False,2026-02-10,"[""los glaciares national park argentina"", ""los glaciares national park"", ""perito moreno glacier"", ""argentina"", ""perito moreno""]","los glaciares national park argentina, los glaciares national park, perito moreno glacier, argentina, perito moreno","los glaciares national park argentina, los glaciares national park, perito moreno glacier, argentina, perito moreno",los glaciares national park argentina,los glaciares national park,perito moreno glacier,argentina,perito moreno
193,2021,Argentina,argentina,Patagonia Glacier Boat Tour 🛳️ Cruising Los Glaciares National Park 🇦🇷 Best El Calafate Day Trip,https://youtu.be/2nZmzsS-ONQ,2nZmzsS-ONQ,True,1,False,80246,80246,False,2026-02-10,"[""los glaciares boat tour"", ""glacier boat trip"", ""el calafate day trip"", ""el calafate boat tour"", ""patagonia boat tour""]","los glaciares boat tour, glacier boat trip, el calafate day trip, el calafate boat tour, patagonia boat tour","los glaciares boat tour, glacier boat trip, el calafate day trip, el calafate boat tour, patagonia boat tour",los glaciares boat tour,glacier boat trip,el calafate day trip,el calafate boat tour,patagonia boat tour
194,2021,Argentina,argentina,Ranch Day at Estancia NIBEPO AIKE in Patagonia 🤠🐑 Ultimate Day Trip from El Calafate,https://youtu.be/tiQzfQD1f48,tiQzfQD1f48,True,1,False,30812,30812,False,2026-02-10,"[""estancia patagonia"", ""estancia el calafate"", ""estancia visit"", ""visit an estancia"", ""estancia day trip""]","estancia patagonia, estancia el calafate, estancia visit, visit an estancia, estancia day trip","estancia patagonia, estancia el calafate, estancia visit, visit an estancia, estancia day trip",estancia patagonia,estancia el calafate,estancia visit,visit an estancia,estancia day trip
195,2021,Argentina,argentina,Patagonian Adventure 🚌 Travel Day from Río Gallegos to El Calafate + 1st Impressions,https://youtu.be/x6hewtWdGJw,x6hewtWdGJw,True,1,False,21793,21793,False,2026-02-10,"[""el calafate"", ""el calafate first impression"", ""el calafate first day"", ""travel to el calafate"", ""el calafate argentina""]","el calafate, el calafate first impression, el calafate first day, travel to el calafate, el calafate argentina","el calafate, el calafate first impression, el calafate first day, travel to el calafate, el calafate argentina",el calafate,el calafate first impression,el calafate first day,travel to el calafate,el calafate argentina
196,2021,Argentina,argentina,The SOUTHERNMOST BEACH Town on the American CONTINENT 🇦🇷🌎 Visiting Rada Tilly in Chubut,https://youtu.be/XBXb9U2OXEk,XBXb9U2OXEk,True,1,False,18757,18757,False,2026-02-10,"[""rada tilly"", ""southernmost beach"", ""rada tilly travel guide"", ""southernmost beach town"", ""rada tilly chubut""]","rada tilly, southernmost beach, rada tilly travel guide, southernmost beach town, rada tilly chubut","rada tilly, southernmost beach, rada tilly travel guide, southernmost beach town, rada tilly chubut",rada tilly,southernmost beach,rada tilly travel guide,southernmost beach town,rada tilly chubut
197,2021,Argentina,argentina,Visiting a NON-TOURISTY Oil Town in Patagonia ⛽ Eating Our Way Through COMODORO RIVADAVIA,https://youtu.be/H4hlbFU-ZF0,H4hlbFU-ZF0,True,1,False,27132,27132,False,2026-02-10,"[""comodoro rivadavia"", ""comodoro rivadavia oil town"", ""non tourist town patagonia"", ""non touristy town argentina"", ""non touristy places argentina""]","comodoro rivadavia, comodoro rivadavia oil town, non tourist town patagonia, non touristy town argentina, non touristy places argentina","comodoro rivadavia, comodoro rivadavia oil town, non tourist town patagonia, non touristy town argentina, non touristy places argentina",comodoro rivadavia,comodoro rivadavia oil town,non tourist town patagonia,non touristy town argentina,non touristy places argentina
198,2021,Argentina,argentina,SEAFOOD EXTRAVAGANZA in Coastal Patagonia 🍤😋 + FIRST IMPRESSIONS of Comodoro Rivadavia,https://youtu.be/oCr8LqQ3Rq4,oCr8LqQ3Rq4,True,1,False,19848,19848,False,2026-02-10,"[""comodoro rivadavia"", ""seafood extravaganza"", ""seafood in patagonia"", ""patagonia seafood"", ""comodoro rivadavia argentina""]","comodoro rivadavia, seafood extravaganza, seafood in patagonia, patagonia seafood, comodoro rivadavia argentina","comodoro rivadavia, seafood extravaganza, seafood in patagonia, patagonia seafood, comodoro rivadavia argentina",comodoro rivadavia,seafood extravaganza,seafood in patagonia,patagonia seafood,comodoro rivadavia argentina
199,2021,Argentina,argentina,CHANGE OF PLANS! 🤪 We Were Invited to an ARGENTINE BBQ in the Countryside of Patagonia,https://youtu.be/_vXmgYbRmiA,_vXmgYbRmiA,True,1,False,25989,25989,False,2026-02-10,"[""argentine bbq"", ""argentina bbq"", ""argentine asado"", ""argentine asado grill"", ""countryside bbq""]","argentine bbq, argentina bbq, argentine asado, argentine asado grill, countryside bbq","argentine bbq, argentina bbq, argentine asado, argentine asado grill, countryside bbq",argentine bbq,argentina bbq,argentine asado,argentine asado grill,countryside bbq
200,2021,Argentina,argentina,Riding the OLD PATAGONIAN EXPRESS (La Trochita) 🚂⛰️🇦🇷 Scenic Train Ride in PATAGONIA,https://youtu.be/ME3WHOuw_EM,ME3WHOuw_EM,True,1,False,14513,14513,False,2026-02-10,"[""old patagonian express"", ""train in patagonia"", ""train"", ""argentina"", ""train ride in patagonia""]","old patagonian express, train in patagonia, train, argentina, train ride in patagonia","old patagonian express, train in patagonia, train, argentina, train ride in patagonia",old patagonian express,train in patagonia,train,argentina,train ride in patagonia
201,2021,Argentina,argentina,Our FAVOURITE Town in PATAGONIA 🐾✨ A Week in EL BOLSÓN Travel Vlog,https://youtu.be/icDICUNJcLE,icDICUNJcLE,True,1,False,30011,30011,False,2026-02-10,"[""el bolson"", ""el bolson patagonia"", ""patagonia"", ""patagonia argentina"", ""favourite town in patagonia""]","el bolson, el bolson patagonia, patagonia, patagonia argentina, favourite town in patagonia","el bolson, el bolson patagonia, patagonia, patagonia argentina, favourite town in patagonia",el bolson,el bolson patagonia,patagonia,patagonia argentina,favourite town in patagonia
202,2021,Canada,canada,Life in CANADA Vlog 🇨🇦 + Our (Potential) SUMMER TRAVEL PLANS in Ontario!,https://youtu.be/BnJul3syYcM,BnJul3syYcM,True,1,False,30474,30474,False,2026-02-10,"[""life in canada"", ""life in canada vlog"", ""life in canada weekly vlog"", ""living in canada vlog"", ""canada life vlogs""]","life in canada, life in canada vlog, life in canada weekly vlog, living in canada vlog, canada life vlogs","life in canada, life in canada vlog, life in canada weekly vlog, living in canada vlog, canada life vlogs",life in canada,life in canada vlog,life in canada weekly vlog,living in canada vlog,canada life vlogs
203,2021,Canada,canada,Cozy Off-Grid CAMPING CABIN in the Woods 🌲 TINY CABIN Tour in MUSKOKA,https://youtu.be/NIqzMrX31GU,NIqzMrX31GU,True,1,False,44442,44442,False,2026-02-10,"[""off grid cabin"", ""camping cabin"", ""cabin"", ""cozy cabin"", ""camping""]","off grid cabin, camping cabin, cabin, cozy cabin, camping","off grid cabin, camping cabin, cabin, cozy cabin, camping",off grid cabin,camping cabin,cabin,cozy cabin,camping
204,2021,Canada,canada,Staying in a TINY HOUSE by the BEACH 🐚🏖️ Tour of BUNKIE with Loft Bed,https://youtu.be/nruvMMgC23E,nruvMMgC23E,True,1,False,37248,37248,False,2026-02-10,"[""tiny house"", ""tiny house tour"", ""beach bunkie"", ""tiny house tour canada"", ""bunkie""]","tiny house, tiny house tour, beach bunkie, tiny house tour canada, bunkie","tiny house, tiny house tour, beach bunkie, tiny house tour canada, bunkie",tiny house,tiny house tour,beach bunkie,tiny house tour canada,bunkie
205,2021,Canada,canada,Sleeping in a MONGOLIAN YURT and Staying on a Biodynamic Farm 🛖🌿,https://youtu.be/ZPRIasj6e_0,ZPRIasj6e_0,True,1,False,30874,30874,False,2026-02-10,"[""mongolian yurt"", ""yurt"", ""mongolian yurt stay"", ""yurt stay"", ""biodynamic farm""]","mongolian yurt, yurt, mongolian yurt stay, yurt stay, biodynamic farm","mongolian yurt, yurt, mongolian yurt stay, yurt stay, biodynamic farm",mongolian yurt,yurt,mongolian yurt stay,yurt stay,biodynamic farm
206,2021,Argentina,argentina,BARILOCHE DAY TRIP: Nahuel Huapi BOAT CRUISE 🛥️ + FONDUE at Llao Llao Hotel,https://youtu.be/fx51KmVGncA,fx51KmVGncA,True,1,False,31506,31506,False,2026-02-10,"[""bariloche"", ""bariloche day trip"", ""llao llao"", ""bariloche boat trip"", ""nahuel huapi""]","bariloche, bariloche day trip, llao llao, bariloche boat trip, nahuel huapi","bariloche, bariloche day trip, llao llao, bariloche boat trip, nahuel huapi",bariloche,bariloche day trip,llao llao,bariloche boat trip,nahuel huapi
207,2021,Argentina,argentina,Argentine FOOD TOUR in PATAGONIA 😋🍺 Bariloche Food Guide: Best Places to Eat,https://youtu.be/HLbpyEi4GC0,HLbpyEi4GC0,True,1,False,62262,62262,False,2026-02-10,"[""bariloche food tour"", ""bariloche food guide"", ""argentina food tour"", ""argentine food tour"", ""argentine food""]","bariloche food tour, bariloche food guide, argentina food tour, argentine food tour, argentine food","bariloche food tour, bariloche food guide, argentina food tour, argentine food tour, argentine food",bariloche food tour,bariloche food guide,argentina food tour,argentine food tour,argentine food
208,2021,Argentina,argentina,"Last Day in BUENOS AIRES, Argentina + Start of Our PATAGONIA TRIP! ✈️🏔️",https://youtu.be/IY99Ic1Imm4,IY99Ic1Imm4,True,1,False,22464,22464,False,2026-02-10,"[""buenos aires"", ""last day in buenos aires"", ""patagonia argentina"", ""leaving buenos aires"", ""buenos aires argentina""]","buenos aires, last day in buenos aires, patagonia argentina, leaving buenos aires, buenos aires argentina","buenos aires, last day in buenos aires, patagonia argentina, leaving buenos aires, buenos aires argentina",buenos aires,last day in buenos aires,patagonia argentina,leaving buenos aires,buenos aires argentina
209,2021,Canada,canada,Staying in a GEODESIC DOME Just North of TORONTO 😍🏕️ LUXURY GLAMPING,https://youtu.be/e-EoAydQIZ0,e-EoAydQIZ0,True,1,False,42661,42661,False,2026-02-10,"[""geodome"", ""geo dome"", ""dome"", ""geodesic dome"", ""glamping""]","geodome, geo dome, dome, geodesic dome, glamping","geodome, geo dome, dome, geodesic dome, glamping",geodome,geo dome,dome,geodesic dome,glamping
210,2021,Uruguay,uruguay,"Visiting MONTEVIDEO: Food, Sights & Attractions + Eating CHIVITO 🇺🇾",https://youtu.be/d3zY0oVvVnQ,d3zY0oVvVnQ,True,1,False,47191,47191,False,2026-02-10,"[""montevideo"", ""montevideo uruguay"", ""chivito"", ""uruguay chivito"", ""uruguayan dishes""]","montevideo, montevideo uruguay, chivito, uruguay chivito, uruguayan dishes","montevideo, montevideo uruguay, chivito, uruguay chivito, uruguayan dishes",montevideo,montevideo uruguay,chivito,uruguay chivito,uruguayan dishes
